student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
216524,,ME,No,Graduate,No,26.0,4.71188933396996,70.2915639417013,48915,4.0,,29,4,5,,0
213076,Other,CIVIL,,,Yes,26.0,6.89094966869446,72.2772348806325,51274,6.0,17.7,33,1,4,,0
212611,FEMALE,CS,,,Yes,16.0,5.06816668336439,74.9852214859221,59014,4.0,17.0,17,1,4,No,0
212046,Other,ME,N,,No,16.0,5.8209476720542,73.0828846575042,53486,4.0,24.8,56,4,5,,0
204146,Other,COMMERCE,Nope,Postgraduate,No,21.0,4.9201364799612,78.003144517801,47198,5.0,,21,2,5,No,1
208906,M,CS,N,,Yes,26.0,5.80623753045082,75.0478431009601,73836,4.0,,24,1,5,Yes,0
206542,FEMALE,ME,Yes,None,Yes,20.0,5.28793616970813,,54755,2.0,5.7,34,4,7,Yes,1
204431,M,CS,N,Graduate,N,20.0,5.82112981475408,77.4349567423521,26482,5.0,18.7,51,1,4,No,0
218884,,ECE,,Graduate,No,21.0,6.69598762154688,48.8126840468469,101664,2.0,9.4,19,0,8,,0
200406,Other,ECE,N,,,22.0,5.48869597455063,69.7154785323819,34572,4.0,18.1,18,4,0,No,0
218899,M,ECE,Nope,Postgraduate,-,26.0,6.33712828211181,80.7791973988844,73930,4.0,13.1,52,3,5,No,0
213178,Male,ARTS,,Secondary,No,22.0,5.239329754211,84.617680027474,43429,3.0,,50,0,2,No,0
216173,FEMALE,CIVIL,Yes,,,17.0,5.73221535753276,74.0181130466112,66723,5.0,19.2,53,4,7,Yes,1
208234,Male,CS,No,Secondary,N,16.0,4.85217937208787,50.3720668992942,17157,2.0,14.1,44,0,5,No,1
211022,,COMMERCE,Nope,None,,25.0,4.333027450558,87.5536689771972,56573,3.0,12.1,21,4,1,No,0
214051,Other,ME,Y,Secondary,Y,23.0,4.2368866215206,58.9894538691703,65174,6.0,8.9,57,4,9,Yes,1
211563,M,COMMERCE,N,,-,22.0,5.85745469667632,85.9162126663257,54054,6.0,13.8,18,1,1,Yes,0
211556,FEMALE,ECE,Nope,,No,25.0,5.6358914366533,71.3275761345152,42691,3.0,13.3,46,4,1,,0
216353,,CIVIL,N,None,,23.0,6.9452353179639,59.4753667432872,68115,2.0,,4,3,3,No,0
200011,,COMMERCE,Nope,Postgraduate,N,,5.87570794742685,56.7608555888172,74296,6.0,19.2,29,4,1,No,1
204760,,CS,Nope,Postgraduate,No,22.0,6.28080869357599,76.6537980445482,44147,5.0,5.9,37,2,4,No,1
201177,Female,CIVIL,,Secondary,Y,20.0,6.56045664740914,97.6565805392569,91496,3.0,16.9,14,3,2,Yes,0
210693,Male,CS,No,Graduate,No,,4.88665675263953,60.2919836975638,47593,2.0,21.2,29,2,0,,1
202863,Male,CIVIL,Yes,,Yes,18.0,6.26831057906346,77.1833361331236,60712,3.0,24.9,7,2,6,No,0
206471,Other,,Nope,,No,16.0,6.64519217206878,,38788,2.0,23.9,48,1,1,No,0
209218,Other,ME,,,No,17.0,4.39080881427685,78.027565504294,52139,5.0,14.8,40,0,7,No,0
212040,Female,COMMERCE,,,Y,25.0,6.51329983293512,80.5205384370119,34750,4.0,21.1,15,4,8,No,0
202989,M,COMMERCE,Yes,Postgraduate,Y,26.0,6.64414985690039,68.428665772266,35216,4.0,14.5,45,4,8,No,0
211207,Other,ARTS,Y,Secondary,N,20.0,6.00732373366959,80.9539550171096,56158,3.0,23.2,50,2,8,Yes,0
207010,,CIVIL,Nope,Primary,Yes,22.0,4.31446100730641,64.4266420137414,67716,4.0,,41,3,4,,0
211530,FEMALE,,N,Postgraduate,N,17.0,5.92734916500597,63.404645999045,45973,5.0,18.3,59,1,6,Yes,1
214437,Male,CS,Y,,Y,18.0,5.23468631120761,81.3255817879866,49694,2.0,7.0,44,0,7,No,0
208927,Female,ARTS,Yes,,Y,17.0,6.47606167491491,70.6648530672584,35010,5.0,23.4,12,4,1,,0
212592,,,Y,,,25.0,4.18194763459638,69.6948912032755,36210,2.0,15.0,37,1,1,No,0
217824,Female,BIO,,Secondary,No,25.0,5.06138732555876,60.1058535775162,52909,5.0,24.6,51,4,3,No,1
218553,,CIVIL,No,Graduate,Yes,23.0,4.39080169887328,77.9325839802892,61807,5.0,23.9,29,0,1,,1
202875,M,ARTS,No,Secondary,No,17.0,5.70877289146932,65.4642010292462,40146,4.0,13.3,17,1,9,Y,1
212178,M,COMMERCE,No,Postgraduate,,25.0,6.83635871884274,65.712030004851,70191,5.0,22.0,57,4,2,N,0
209108,M,ARTS,Nope,Primary,No,,4.95593889726527,69.2308187834816,42671,3.0,18.3,46,2,5,,0
202190,Other,CS,,Primary,,22.0,5.5557468184206,84.3007790681775,46620,6.0,22.3,20,0,0,Y,0
219381,,CIVIL,Yes,None,Y,25.0,4.41869731723929,87.0766623921278,53194,5.0,8.2,42,2,7,Y,1
203726,Female,,Nope,Postgraduate,Yes,19.0,5.80095541895659,91.3666346645551,7827,6.0,14.0,35,4,9,Yes,0
216838,,ARTS,Y,Graduate,Y,20.0,6.06745023951572,77.2049046911443,311090,4.0,,9,4,7,N,0
209013,Male,ECE,,Graduate,,16.0,6.45035333671639,,39427,3.0,15.2,35,2,2,No,1
208189,Male,ECE,Nope,None,,21.0,6.68585534194182,100.0,30426,,15.6,32,1,6,Yes,0
201367,,CS,N,,-,18.0,5.99135963868095,70.9404210936383,26028,5.0,17.3,28,1,5,,1
203712,FEMALE,ECE,Nope,Secondary,,20.0,4.46690188609287,83.5389047581394,18591,6.0,10.5,33,0,5,Yes,1
205450,Other,CIVIL,No,Primary,,16.0,6.66322469178051,44.9345203673739,29737,6.0,19.9,51,4,7,N,1
217772,FEMALE,CS,Nope,,Yes,18.0,4.01918356587759,73.7504331051911,41815,2.0,17.6,44,4,3,Yes,0
215638,Female,BIO,N,Secondary,-,22.0,6.70491051163981,54.041348713898,39781,5.0,15.2,43,2,4,Yes,1
201000,,CS,Nope,Postgraduate,,26.0,6.88137093627101,61.711959542422,27687,2.0,18.0,22,0,6,No,0
207761,FEMALE,ME,Yes,Secondary,N,17.0,5.38045491867513,78.9053101969659,55290,5.0,7.5,29,2,9,No,1
203553,FEMALE,,N,,N,26.0,6.87293787118203,69.3733264883278,37432,4.0,,22,2,8,No,0
204114,M,ME,,Secondary,Yes,23.0,5.73233991964557,92.5872958734227,37417,2.0,8.1,22,1,4,No,0
201667,Male,BIO,Y,Postgraduate,-,21.0,6.55253605666127,72.7491903438791,99746,6.0,16.3,15,3,2,,0
203173,Female,CIVIL,Nope,,N,24.0,4.08749850836679,92.2155257774702,56257,,9.6,32,1,5,No,0
215740,M,CIVIL,N,Postgraduate,N,18.0,6.95340247429199,71.4688848586354,63513,6.0,24.0,0,1,7,No,1
216296,Other,COMMERCE,Yes,Secondary,No,23.0,5.97095742190604,74.2755390852789,15551,4.0,16.2,16,3,3,Yes,0
200488,M,BIO,Y,None,,18.0,6.55982269159283,76.3635130943332,62012,3.0,,31,4,7,No,0
219224,M,COMMERCE,N,Primary,,26.0,4.64657077357989,79.0835789981651,56894,3.0,9.4,29,0,7,N,0
212975,M,CS,Y,Postgraduate,-,26.0,5.07609355540208,70.0075948927646,43997,6.0,8.5,12,0,8,No,0
207848,,ECE,N,,Yes,23.0,4.98559559561742,68.5657189331358,64676,4.0,11.8,22,3,3,Yes,1
205704,,CIVIL,Y,,-,25.0,6.37893062863047,62.8773505324213,49112,5.0,20.8,27,2,6,No,0
212680,FEMALE,BIO,,Primary,,16.0,,92.941181994559,57098,4.0,10.6,26,3,3,Yes,0
208133,Other,CIVIL,Nope,,-,26.0,6.92127394705881,59.3760656901388,49045,5.0,22.6,10,0,6,No,0
217087,Female,ARTS,No,Postgraduate,N,25.0,6.16751252403517,73.0620661974571,44915,2.0,11.1,45,0,8,No,0
205105,FEMALE,CS,,Graduate,-,26.0,5.99327854946766,71.0685848747263,640900,,10.3,37,1,6,No,0
219472,M,,No,,N,18.0,6.05718119562813,63.1915769015787,55381,2.0,8.4,14,0,6,Yes,0
203291,Other,BIO,,,,17.0,4.57633092383998,60.7075859762799,58181,3.0,15.9,45,1,6,No,0
208125,FEMALE,CIVIL,Nope,Primary,-,16.0,5.02257733870884,75.4837671457567,53902,5.0,20.7,8,4,4,Yes,0
211865,,ARTS,No,Primary,No,20.0,5.17354737183536,83.0238800765357,61629,2.0,14.9,30,4,9,Yes,0
213380,FEMALE,COMMERCE,No,Postgraduate,N,18.0,5.23279256419698,76.3893865378039,58389,5.0,,41,3,2,Y,0
209519,M,COMMERCE,No,Graduate,N,21.0,4.59338644291739,82.9853296647634,76885,4.0,12.5,47,2,5,No,1
213965,M,,,None,Yes,26.0,6.2750340381714,60.183794487524,43635,4.0,7.1,48,1,2,Yes,0
214287,,CS,,,,23.0,5.09270830345286,96.1796800227096,38385,4.0,5.8,18,2,2,No,0
213598,Other,CS,Y,Graduate,,22.0,6.43140023187297,84.0680485176875,64727,5.0,14.5,21,4,7,,0
219602,,BIO,,Postgraduate,N,23.0,6.75331608561931,85.0878127016904,24883,2.0,21.5,24,4,3,No,0
204440,Other,BIO,Y,Secondary,-,24.0,5.66211262924252,78.4216456373594,37520,3.0,6.0,5,0,2,No,1
210055,Female,ARTS,Yes,Graduate,Yes,21.0,4.17785806701686,72.0616386220658,54564,4.0,7.0,23,1,1,No,1
217370,,ME,,,No,21.0,6.57833133640799,90.3084728781293,32318,3.0,9.4,5,1,5,Yes,0
212344,Male,ME,,,Yes,,4.67947669215754,85.3767613661896,71878,4.0,8.7,49,0,0,Yes,1
219854,,COMMERCE,Y,Graduate,-,26.0,6.44348200326925,89.1011330983406,37756,5.0,12.2,7,0,7,N,0
211963,Female,ME,Y,Primary,Yes,23.0,5.00518444619221,80.9549139724456,29439,4.0,17.6,28,3,0,N,1
215504,Female,BIO,,Postgraduate,Yes,25.0,6.60182565292787,76.1004432245224,47187,3.0,9.2,31,4,3,No,0
215577,M,BIO,,Primary,Y,24.0,5.04124876890933,90.4526669011864,28560,6.0,8.7,24,0,6,No,1
205238,Male,ECE,No,Postgraduate,Yes,26.0,5.20693943853986,77.8059884970163,76611,4.0,19.4,46,0,9,,1
214646,,ME,Y,Secondary,-,26.0,5.24632646120361,81.8205231966013,21813,4.0,21.4,29,1,6,No,1
215552,,BIO,,Primary,Y,18.0,4.74329964449218,71.7738694419134,60932,3.0,11.2,42,0,6,No,0
217582,FEMALE,COMMERCE,Y,,Y,17.0,6.59183173511536,61.7102501380044,85910,2.0,24.0,21,3,0,No,1
212373,Female,ARTS,N,Primary,,22.0,5.91775023546188,94.008941012683,33757,5.0,7.9,27,2,4,No,1
219663,Female,ME,N,,-,21.0,4.15861389893377,60.9668439793186,43206,3.0,13.2,30,1,8,,0
213669,Other,COMMERCE,,Graduate,-,16.0,5.76317361244939,,61971,3.0,9.0,26,3,3,No,0
207519,FEMALE,COMMERCE,Yes,Graduate,No,21.0,6.20103156339248,84.126224942473,95677,6.0,24.3,21,2,2,No,1
209991,Male,ARTS,Nope,,Yes,24.0,4.35737271123896,85.2904215562719,57734,5.0,11.8,32,2,4,No,0
209206,,CS,No,Secondary,N,16.0,5.32413699332143,100.0,19964,5.0,23.1,19,3,4,,0
209556,Female,ARTS,No,Secondary,-,23.0,5.40897850142215,75.3007360485687,58181,3.0,19.9,33,4,8,Yes,0
210225,Male,ARTS,,Primary,No,24.0,6.74448547001375,82.9076908913488,10175,4.0,,32,4,7,Yes,0
204470,Other,CS,Y,None,-,17.0,5.15538438154039,89.7128490729652,39310,3.0,14.6,43,3,5,No,0
217275,M,COMMERCE,Yes,Primary,-,16.0,5.90528640868291,85.2379044574851,38096,5.0,15.2,30,2,3,No,0
210985,Other,BIO,No,,,20.0,5.14980435247839,75.3835629606953,68885,5.0,6.2,59,4,4,No,1
201969,Female,COMMERCE,No,,Y,19.0,6.97377436414398,51.1674926603623,8498,2.0,14.3,49,3,9,Yes,1
212595,Male,ARTS,Y,Primary,Yes,23.0,4.34878541564109,85.9505147876231,74000,2.0,12.1,26,4,4,No,0
205757,,COMMERCE,,Postgraduate,-,18.0,4.33532408754298,69.4117433924923,11657,2.0,21.1,59,4,3,Yes,0
206294,Female,CIVIL,Nope,,Yes,16.0,5.59040013547905,68.0826436891536,58773,2.0,7.6,8,4,4,No,0
212115,,COMMERCE,N,,Yes,18.0,6.41898333754093,58.5960436547798,53784,,23.9,31,3,1,Y,0
213605,M,ARTS,Nope,Graduate,,20.0,6.45552762246791,55.3507352525803,38471,2.0,9.6,46,3,8,Yes,0
207595,Male,ECE,,Graduate,Y,26.0,5.86962418209679,76.3532936947395,33525,4.0,8.9,42,2,9,Yes,0
209110,,ECE,Nope,Secondary,No,20.0,6.360328479189,90.768241704321,39191,4.0,24.4,17,4,6,No,0
203249,Male,CIVIL,No,None,No,,6.13885949779041,81.6209760605671,76576,2.0,10.2,40,1,5,No,0
206570,Other,ECE,Nope,Graduate,No,23.0,4.65723686163475,75.688103390011,6128,5.0,13.7,15,1,3,Yes,1
206638,Male,,Nope,None,-,17.0,4.54974581403347,77.046144051419,50759,2.0,15.4,53,0,5,No,0
215398,M,COMMERCE,Yes,,,16.0,6.37155943460468,61.2068804862414,57084,5.0,22.3,54,2,6,No,1
212504,Male,,Y,Graduate,-,26.0,4.03552007124577,65.9094500418269,44059,6.0,25.0,11,2,0,Yes,1
200125,Other,ECE,Yes,Primary,Y,20.0,6.19505203994309,56.9820349778355,37361,4.0,15.3,55,2,2,No,1
216170,M,,Yes,,No,,4.66232152054617,64.5610170735463,37662,3.0,6.9,17,1,2,No,1
205370,M,BIO,Yes,,N,24.0,4.86478262928362,67.2140439585511,53303,2.0,18.7,4,2,7,No,0
201239,Other,ECE,Nope,,Yes,22.0,5.52280842072418,93.066520376205,40730,5.0,22.2,38,2,0,No,0
202289,M,ARTS,Nope,None,,,4.6666381013176,68.1199894723971,28919,4.0,13.7,59,3,6,,1
208467,Male,ME,Y,Primary,,24.0,5.11176171849713,75.8569967974477,46608,2.0,12.6,58,1,9,No,0
201229,Female,BIO,Y,Graduate,,24.0,5.93265922113478,65.7942717253821,48149,3.0,9.1,29,0,3,,0
209200,FEMALE,CIVIL,Nope,,N,18.0,5.6492794769319,85.1797273764528,71639,3.0,19.2,12,1,7,N,0
206980,Male,CS,Y,Primary,N,,4.94311029080372,69.5616163556121,30092,5.0,7.1,20,1,1,Yes,1
205178,Male,ME,No,Secondary,Yes,21.0,4.50299032576919,62.3130030705661,38879,2.0,21.9,16,1,5,No,0
210724,,COMMERCE,Yes,,-,21.0,4.48086973008923,87.066304732015,63682,,6.3,7,1,9,No,0
201058,M,ME,,,N,16.0,5.0732559246289,83.0067379368303,33932,2.0,12.8,5,3,2,No,0
206262,Male,ECE,,,Yes,16.0,4.70265770802687,43.1968807788559,53962,3.0,7.6,49,2,6,No,0
215360,M,CIVIL,,,,21.0,4.32314070250381,78.5254965348262,65526,6.0,17.5,19,1,3,Y,1
200281,Female,CS,N,Graduate,Y,16.0,5.81757650293416,50.3651400935063,34006,3.0,11.5,43,3,0,Yes,1
214846,Female,ARTS,,Primary,Y,17.0,5.35269447644154,66.8257297043342,7282,4.0,5.8,23,1,8,Yes,0
200968,,CS,Nope,Secondary,No,23.0,5.78464532457417,68.4658616347881,24275,5.0,9.3,41,3,0,,0
216001,,ARTS,Y,,-,17.0,5.6287070558072,100.0,37614,4.0,18.3,46,2,5,,0
201939,FEMALE,CS,Nope,None,No,21.0,4.51972887801857,73.1951715085308,56899,6.0,23.1,41,0,0,No,0
211605,FEMALE,CS,Yes,Secondary,,17.0,4.71397129786348,69.0057394552819,37930,2.0,23.5,18,0,7,Yes,0
217658,FEMALE,ARTS,N,Secondary,Yes,23.0,6.82270673868246,58.9453262508472,68692,6.0,10.6,46,0,8,No,0
200619,Female,,N,Secondary,,16.0,6.17047486822222,47.6892717019252,71275,6.0,16.6,30,0,0,,0
218309,Male,ARTS,No,Primary,,23.0,5.53950858898839,70.4711733799566,51889,6.0,16.8,4,4,9,Yes,1
201742,M,ARTS,,,,23.0,,69.5485805862596,26318,4.0,5.3,44,4,3,,0
217774,Other,ECE,Y,Graduate,-,24.0,6.40048938087852,91.1809257524516,73706,2.0,23.3,36,1,2,No,0
218587,FEMALE,ECE,No,Postgraduate,Y,26.0,5.01006737738754,82.1884209804797,74878,5.0,18.7,31,3,4,No,0
214135,Other,CS,No,None,N,21.0,6.50538614878322,77.0725624034775,54062,5.0,7.7,33,1,2,No,0
209847,Female,ME,Yes,None,Y,24.0,6.9582130430599,62.0113535481119,67390,2.0,13.3,43,4,9,Yes,0
203568,Other,,No,Postgraduate,No,19.0,4.90393340203565,84.3086834506147,37765,6.0,11.8,13,2,3,Yes,0
215563,,ARTS,Y,Primary,,21.0,6.43759131305535,84.0827595610098,60729,2.0,5.7,42,3,9,No,0
206116,Female,CS,N,Primary,Yes,21.0,4.32601214322251,71.1581235745188,43048,6.0,18.9,32,1,4,,1
203178,Male,,Y,Secondary,,17.0,4.12303618156483,93.691452294492,33922,3.0,20.7,30,0,4,No,0
209499,Male,ECE,N,None,-,25.0,6.22538427842393,56.2975766432168,33851,2.0,24.6,51,3,9,Yes,0
206099,Other,CS,No,,,24.0,6.86716372585608,64.2114684591979,75272,2.0,12.2,14,1,2,N,0
216959,M,,No,Secondary,,26.0,6.67018214152095,68.407934787183,58983,3.0,14.6,10,3,1,No,1
210552,,,N,None,-,24.0,5.48061761127859,59.2726173175574,26103,2.0,16.7,36,4,9,Y,0
213994,Male,,Yes,None,-,23.0,6.09470789126936,76.6394746696542,42699,4.0,12.0,2,3,8,,0
219393,Male,ECE,Y,Primary,,18.0,,60.0516551632754,44061,2.0,,48,2,0,Yes,0
215635,Female,CIVIL,,Graduate,N,18.0,5.18162599832883,72.5010821838468,56829,6.0,22.5,35,0,7,No,0
206276,Female,ECE,Yes,Primary,No,22.0,5.02758771700768,87.0476913871057,80835,4.0,23.4,1,4,5,N,0
209472,Male,COMMERCE,Yes,Postgraduate,Yes,20.0,5.36425658593894,70.021033966746,45877,3.0,22.1,41,3,0,Yes,0
213149,,ARTS,,None,N,17.0,5.00264460842539,86.8408869899493,62617,5.0,5.8,21,0,4,No,0
211083,FEMALE,ME,No,None,,21.0,5.42194667365555,58.5564061615321,46590,6.0,8.2,47,4,3,No,0
205724,,CIVIL,Yes,Postgraduate,-,16.0,4.47444808433757,52.7116788521057,49049,6.0,9.4,1,2,7,No,1
210831,Male,COMMERCE,Y,Graduate,Yes,23.0,6.31064314762135,,25815,,13.0,9,0,8,Yes,0
216653,Male,CIVIL,N,,Yes,22.0,4.4761253884114,85.0605165600012,35107,4.0,8.7,49,4,2,No,0
200629,,ECE,No,,,24.0,6.08563156755886,80.2538778387077,65818,5.0,7.4,42,1,5,No,1
211970,M,ME,Yes,Graduate,-,26.0,5.48192158984693,71.5102861480697,18625,6.0,24.1,2,0,4,Y,0
206430,,COMMERCE,Yes,Postgraduate,-,19.0,5.69495393964605,90.6675082559271,63511,5.0,,53,2,6,Y,0
203374,Female,CS,,Postgraduate,N,24.0,6.51995763925291,65.5057514798914,77275,2.0,12.9,51,0,3,Yes,0
212588,,CS,N,,Yes,16.0,4.28366429553073,70.274914076211,49262,5.0,16.2,8,1,4,Yes,0
213760,,ME,Yes,Secondary,No,26.0,6.71467128382766,92.5854390847862,46299,3.0,14.1,34,4,0,Yes,0
210238,FEMALE,CS,,Postgraduate,No,25.0,4.9323558355964,81.081216844338,58708,5.0,13.5,23,0,9,Y,0
202113,,ME,Nope,,N,16.0,4.07808536366754,72.744115768457,64994,6.0,12.5,16,2,2,No,1
203216,M,CIVIL,No,,N,19.0,4.84043535100564,76.0859297488079,52981,5.0,22.8,27,3,5,No,0
213125,FEMALE,CS,,,No,16.0,5.68699458192807,80.9211857053922,98201,5.0,16.8,55,0,8,No,0
203814,Female,,No,,No,23.0,5.99839638062339,99.7184246313035,69899,4.0,5.7,25,2,6,No,0
208321,Female,COMMERCE,No,Secondary,-,18.0,4.66735987601636,72.3899657123353,64915,4.0,18.4,58,0,7,No,1
203155,,CIVIL,Nope,,,25.0,6.56544211883186,71.6925084674286,90224,6.0,16.0,14,1,5,Yes,0
214296,,BIO,No,Primary,No,24.0,4.3859416353756,84.149419457448,28375,3.0,6.5,5,0,0,No,0
202278,M,CS,Yes,None,-,24.0,6.77011544539114,89.8535799633444,29405,,22.7,57,1,0,No,0
204599,Male,BIO,Y,,Y,16.0,4.42860094072348,63.6568403349534,56519,5.0,24.4,4,2,6,Yes,0
200013,FEMALE,,Y,Postgraduate,,22.0,5.08320709386621,86.4856672321595,61645,2.0,22.0,2,0,9,No,0
201646,FEMALE,COMMERCE,Yes,,,22.0,5.28147258131092,65.1137025898095,29422,2.0,14.0,8,2,7,No,0
217909,Other,,Yes,Primary,Y,16.0,6.83270699905439,81.6620620223708,55168,6.0,24.1,56,3,6,N,0
202365,,ECE,Nope,Graduate,No,24.0,5.69655781212735,52.9284201739934,59823,2.0,17.6,38,3,8,Yes,1
204648,M,,N,Secondary,Yes,21.0,5.76919122454412,79.8693736013432,48817,3.0,13.6,8,4,5,Yes,0
212197,,CIVIL,N,Primary,-,17.0,,67.6119602179071,54422,4.0,17.2,22,0,9,,1
200374,Male,,Nope,Graduate,No,24.0,4.27186179667638,89.9797430691535,53706,6.0,20.2,9,1,4,Yes,0
219072,FEMALE,ECE,N,Postgraduate,N,21.0,5.58298243425719,72.0968037225123,20275,5.0,15.9,13,4,6,No,1
200525,,ME,,,Y,20.0,5.62802162409138,78.65496462154,51935,4.0,,47,1,2,No,1
209131,,CIVIL,,,N,18.0,6.00822628861333,60.1723203302752,13483,2.0,10.2,30,4,9,No,0
211561,Male,ARTS,,Postgraduate,Yes,25.0,6.77838422163661,79.1616086994701,40253,4.0,21.4,39,3,3,Yes,0
213910,Female,CIVIL,No,,N,23.0,6.18462800396301,88.3314022549224,51964,2.0,18.7,6,2,9,No,0
212765,Female,CIVIL,Nope,,Y,20.0,5.88060668643513,60.4380580232177,89160,4.0,18.5,8,2,2,No,1
200529,Female,ARTS,,Graduate,,20.0,5.24751678915049,75.6664205322552,45210,2.0,,46,0,0,No,0
215596,Female,CS,,None,-,17.0,5.47007820786019,86.142040691669,53658,4.0,5.5,10,1,8,,1
209461,Female,BIO,Y,None,-,19.0,4.7284823094676,87.8278497153556,58410,3.0,5.6,22,4,0,No,0
212473,FEMALE,ECE,,None,,18.0,6.12829043430206,59.7644225042294,82745,3.0,12.2,1,4,7,Yes,0
217778,,,N,Secondary,Yes,26.0,5.75189679533748,52.1517256757551,41352,5.0,8.7,25,2,4,No,1
212201,Male,ECE,Nope,Secondary,,25.0,4.44047993134017,73.1815953484377,18063,4.0,21.1,29,0,3,N,0
212582,Female,COMMERCE,Y,Postgraduate,,25.0,5.37395612862382,84.662796217631,27711,6.0,16.3,32,2,5,No,0
211171,Other,CS,,None,N,25.0,6.78710586987111,80.7415135130481,79513,6.0,16.5,20,4,4,Yes,0
218285,,ARTS,No,Graduate,,22.0,6.70389124710597,60.1445503005294,13030,6.0,20.3,10,4,2,No,0
212003,Male,ME,,Primary,No,25.0,4.50563890956613,78.1293508099695,48256,6.0,16.7,35,0,8,No,1
206563,M,,Y,Primary,Yes,20.0,5.89191203891647,63.4857413021355,29570,2.0,18.6,18,1,0,Y,1
204703,Male,CS,,None,N,16.0,6.5702549682256,83.7527668801843,35767,5.0,9.6,13,3,9,,0
215282,Other,ECE,Y,,,19.0,6.80283341930339,86.7908447001428,53125,6.0,15.7,46,1,2,No,0
218096,Other,,,Postgraduate,-,17.0,6.18020972131393,77.1099403384271,52840,3.0,23.3,44,2,2,Yes,0
215921,M,ECE,,,Yes,23.0,6.82966777611036,67.4027056717413,45113,5.0,11.1,38,2,0,Yes,0
200127,Other,COMMERCE,,None,,26.0,4.72352964728795,81.3236136292403,59790,5.0,13.5,12,1,4,,1
200955,FEMALE,COMMERCE,N,,Y,18.0,4.91161977263937,74.6890850692646,48518,2.0,18.8,11,1,7,No,0
206675,FEMALE,CS,,Secondary,,18.0,5.19088094734261,79.4279209225932,46313,2.0,9.7,39,1,1,Yes,0
203453,Other,COMMERCE,Y,,Yes,17.0,6.73478316373824,65.1226947136126,40605,4.0,20.0,31,2,3,No,0
212803,Other,ARTS,,None,-,17.0,6.36279127859419,85.7927275560317,77706,3.0,24.5,45,2,2,Y,0
215140,,BIO,No,None,,22.0,5.94352668971401,90.829403132504,53163,2.0,16.2,58,1,0,No,0
208595,Female,CS,,,N,22.0,5.55510460100121,96.4275378264748,63919,6.0,22.8,25,2,5,Yes,1
202071,Male,CIVIL,Nope,,N,23.0,5.25484296703087,72.4420062459284,56841,2.0,22.2,31,3,8,No,0
200956,Female,ME,Y,Graduate,,20.0,5.03862465477137,72.0267576285142,30789,2.0,16.9,29,4,1,,0
216542,FEMALE,CS,Y,,Y,17.0,4.17575466563817,83.1525787604351,9914,4.0,19.4,52,3,8,No,1
214036,FEMALE,ME,N,None,N,16.0,4.96586310823338,90.2550353788156,78228,4.0,20.8,59,2,5,No,0
207005,FEMALE,ECE,,Postgraduate,Yes,17.0,5.46734390645629,68.7440145403627,55170,4.0,8.5,46,4,5,Yes,0
200352,Male,ECE,N,Primary,No,26.0,4.61911002169596,84.1507768182178,58650,5.0,13.0,12,3,7,N,0
213518,Female,ARTS,Y,Primary,-,21.0,4.429460307549,79.347726661683,50494,2.0,23.0,35,3,5,No,0
216309,,BIO,,None,Yes,24.0,4.31065022187786,65.5155602905539,41169,2.0,7.4,48,3,4,Yes,0
206236,Male,,,Postgraduate,Y,21.0,5.13032205443228,83.5427689790054,483310,6.0,6.6,37,3,6,No,0
212732,,CS,N,Secondary,Yes,20.0,6.66635812312248,67.1131357374403,45134,3.0,19.7,7,1,0,,0
208946,,ME,No,Secondary,-,16.0,4.04365418098181,60.9853924323068,72195,3.0,9.9,1,4,9,Yes,0
214025,M,,Nope,Primary,N,16.0,5.93546494668154,55.5714330064997,46165,4.0,21.8,47,1,1,Yes,1
219540,,CIVIL,Y,,Yes,26.0,6.70777300732876,71.0286496556443,80626,3.0,16.0,3,3,8,No,1
202920,FEMALE,ECE,Nope,,,25.0,4.22398486496703,,54398,5.0,6.4,47,3,4,Yes,1
215711,,CS,No,None,Y,26.0,5.05569689542305,78.3844832034717,32933,6.0,10.0,19,4,4,N,0
204644,,CS,Yes,None,No,18.0,6.56199282276601,68.418508032917,33824,2.0,20.3,52,1,0,No,0
200661,Male,,Nope,None,-,21.0,4.56842248326757,89.1019819168794,69986,5.0,13.6,38,0,9,No,1
216082,,CIVIL,Nope,Primary,-,25.0,6.1065277462382,65.9477221715281,31797,4.0,10.9,57,0,5,N,1
207057,Male,ME,,Postgraduate,-,18.0,6.27311934692172,81.7048974697166,82749,6.0,6.1,49,4,1,N,0
210181,Female,CIVIL,Nope,,Y,18.0,4.90235395141084,67.5503957838421,48417,5.0,19.9,34,1,0,No,0
216690,M,BIO,,Graduate,,26.0,6.48763412346773,84.007153291464,59717,5.0,24.8,23,0,3,No,0
204790,,COMMERCE,No,Graduate,-,21.0,5.46364243009008,87.4906251619455,35862,2.0,17.3,58,0,7,Yes,0
202356,Female,ARTS,N,Graduate,,20.0,4.06437782184774,75.2940930845228,29014,4.0,14.8,47,2,4,No,1
211894,Female,CS,,Primary,Yes,21.0,6.60311231277472,81.8702352533039,20143,2.0,6.6,26,2,4,No,0
218311,Male,COMMERCE,Yes,Graduate,Yes,18.0,6.97384021443106,65.1777773066299,52926,5.0,6.4,43,4,9,N,0
210385,Other,CS,Nope,Graduate,,24.0,6.78327951085953,77.924851841686,71550,4.0,10.9,43,0,0,No,0
